Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
detailHelper = new propertyservice.PropertyDetail_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:47,15-05-2026 22:59:47,0.010s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:47,15-05-2026 22:59:55,7.430s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:55,15-05-2026 22:59:55,0.294s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertyDetailPage/TC_PROP_026_Image_Gallery,Edge Chromium 148.0.3967.54,Verify image gallery navigation,,15-05-2026 22:59:55,15-05-2026 23:00:07,11.693s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:55,15-05-2026 22:59:55,0.001s,PASSED
detailHelper = new propertyservice.PropertyDetail_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:55,15-05-2026 22:59:55,0.000s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:55,15-05-2026 23:00:07,11.319s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:07,15-05-2026 23:00:07,0.316s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertyDetailPage/TC_PROP_027_Back_Button,Edge Chromium 148.0.3967.54,Verify back button navigation,,15-05-2026 23:00:07,15-05-2026 23:00:13,6.631s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:07,15-05-2026 23:00:07,0.000s,PASSED
detailHelper = new propertyservice.PropertyDetail_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:07,15-05-2026 23:00:07,0.006s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:07,15-05-2026 23:00:13,6.234s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:13,15-05-2026 23:00:13,0.289s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertyDetailPage/TC_PROP_028_Features_Display,Edge Chromium 148.0.3967.54,Verify property features are displayed,,15-05-2026 23:00:13,15-05-2026 23:00:20,6.196s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:14,15-05-2026 23:00:14,0.000s,PASSED
detailHelper = new propertyservice.PropertyDetail_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:14,15-05-2026 23:00:14,0.000s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:14,15-05-2026 23:00:19,5.730s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:19,15-05-2026 23:00:20,0.410s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertyDetailPage/TC_PROP_029_Address_Display,Edge Chromium 148.0.3967.54,Verify property address is displayed,,15-05-2026 23:00:20,15-05-2026 23:00:26,6.366s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:20,15-05-2026 23:00:20,0.001s,PASSED
detailHelper = new propertyservice.PropertyDetail_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:20,15-05-2026 23:00:20,0.001s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:20,15-05-2026 23:00:26,5.921s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:26,15-05-2026 23:00:26,0.369s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertyDetailPage/TC_PROP_030_Price_Display,Edge Chromium 148.0.3967.54,Verify property price is displayed,,15-05-2026 23:00:26,15-05-2026 23:00:32,6.316s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:26,15-05-2026 23:00:26,0.000s,PASSED
detailHelper = new propertyservice.PropertyDetail_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:26,15-05-2026 23:00:26,0.001s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:26,15-05-2026 23:00:32,5.826s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:32,15-05-2026 23:00:32,0.346s,PASSED
