Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
profileKW.clickSaveChanges(),Chrome 143.0.7499.170,,,09-01-2026 19:14:30,09-01-2026 19:14:33,2.414s,PASSED
delay(2),Chrome 143.0.7499.170,,,09-01-2026 19:14:33,09-01-2026 19:14:35,2.011s,PASSED
profileKW.restoreOriginalProfile(),Chrome 143.0.7499.170,,,09-01-2026 19:14:35,09-01-2026 19:14:51,16.571s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:14:51,09-01-2026 19:14:51,0.250s,PASSED
,,,,,,,
Test Cases/Profile/Validation/TC_PROF_VAL3_InvalidPhoneNumber,Chrome 143.0.7499.170,Validation: Attempt to save with invalid phone number format,"profile,validation,negative",09-01-2026 19:14:51,09-01-2026 19:15:34,42.560s,PASSED
profileKW = new profile.Profile_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:14:51,09-01-2026 19:14:51,0.002s,PASSED
profileKW.loginAndNavigateToProfile(),Chrome 143.0.7499.170,,,09-01-2026 19:14:51,09-01-2026 19:15:12,20.149s,PASSED
"profileKW.fillPhoneNumber(""123"")",Chrome 143.0.7499.170,,,09-01-2026 19:15:12,09-01-2026 19:15:13,1.088s,PASSED
profileKW.clickSaveChanges(),Chrome 143.0.7499.170,,,09-01-2026 19:15:13,09-01-2026 19:15:15,2.431s,PASSED
delay(2),Chrome 143.0.7499.170,,,09-01-2026 19:15:15,09-01-2026 19:15:17,2.019s,PASSED
profileKW.restoreOriginalProfile(),Chrome 143.0.7499.170,,,09-01-2026 19:15:17,09-01-2026 19:15:34,16.552s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:15:34,09-01-2026 19:15:34,0.279s,PASSED
